time,212260,211008,215004
1900-10-30,3.72700576,3.59689936,3.94214625
1900-10-31,2.95035822,3.18023262,2.83125972
1900-11-01,3.91593839,3.90077529,4.08040428
1900-11-02,3.1896132,3.29999995,3.32379471
1900-11-03,4.07994264,4.21356616,4.20559904
1900-11-04,3.36429094,4.67945757,4.09082435
1900-11-05,1.87152583,1.77286828,1.36127529
1900-11-06,4.06851716,4.73643435,4.22986029
1900-11-07,4.07600281,4.46356593,4.02083979
1900-11-08,5.00820201,5.70077548,4.9231727
1900-11-09,4.68284396,4.59844952,4.80000019
1900-11-10,4.22238559,4.27286843,4.08444782
1900-11-11,2.8298711,5.29418614,2.71726286
1900-11-12,4.79140419,5.17790718,3.83716962
1900-11-13,5.03241401,5.13798455,4.98367031
1900-11-14,5.13463483,4.96007756,5.00979781
1900-11-15,4.10311616,3.60000014,4.20326619
1900-11-16,4.21636833,3.97945738,4.18040457
1900-11-17,5.05433377,5.87945748,4.96998448
1900-11-18,2.47106025,3.01744193,2.5021773
1900-11-19,4.395917,4.55077515,4.45940906
1900-11-20,4.44244275,5.00077519,4.52721615
1900-11-21,4.61898288,4.955814,4.89393478
1900-11-22,4.09358877,4.7763568,4.04152407
1900-11-23,3.17037967,3.25581395,4.76283059
1900-11-24,5.3051936,5.49302326,5.36485238
1900-11-25,4.99401863,5.59844952,4.52115084
1900-11-26,5.86898293,6.37635671,4.93654749
1900-11-27,5.18180527,6.21085293,3.24743391
1900-11-28,5.2794414,5.26007775,5.12659415
1900-11-29,4.97181235,5.33643426,5.36734072
1900-11-30,5.44369638,5.87945748,4.88973576
1900-12-01,5.19186983,5.33643426,5.26174206
1900-12-02,2.93449142,3.4000001,2.99393469
1900-12-03,2.79957025,3.37945743,2.84416798
1900-12-04,4.10096711,3.97635661,3.78227058
1900-12-05,4.70422661,4.67713198,4.30559894
1900-12-06,5.07496426,5.57945729,5.33748071
1900-12-07,4.65068065,4.70077548,4.39502343
1900-12-08,5.07156155,5.5,4.75987581
1900-12-09,4.47736395,4.80077538,4.34665644
1900-12-10,3.2846705,3.70077524,3.40964236
1900-12-11,5.30000019,5.97635661,5.05194396
1900-12-12,5.11905442,5.77558161,4.69284623
1900-12-13,2.62342418,3.0542637,2.52954902
1900-12-14,3.5153654,3.99224802,3.51150856
1900-12-15,5.71418354,6.21434124,5.60435452
1900-12-16,3.28760754,3.85581403,3.3325039
1900-12-17,4.25293712,4.6007751,4.10373243
1900-12-18,3.26042263,3.33720931,3.70699849
1900-12-19,4.29036553,4.299225,4.36998457
1900-12-20,4.76765772,4.55852708,4.67916039
1900-12-21,4.57095271,4.70077548,4.82270623
1900-12-22,4.09409022,4.23798475,4.13421466
1900-12-23,2.80483528,3.27790695,2.79393464
1900-12-24,4.8401864,5.455814,4.87884926
1900-12-25,4.7460246,5.35077534,5.03856917
1900-12-26,4.21224956,4.88720941,4.1273717
1900-12-27,4.91221355,5.5,5.02099532
1900-12-28,5.65325942,5.90077529,5.87309499
1900-12-29,5.27714919,5.59844952,5.33017124
1900-12-30,4.41035109,4.89689932,4.51337479
1900-12-31,4.18642569,4.477907,4.2629862
1901-01-01,6.12958463,6.2213181,6.09751167
1901-01-02,3.73406162,3.44689928,3.61477462
1901-01-03,3.90981383,4.07286815,3.76407464
1901-01-04,4.96457741,4.69224815,4.45800937
1901-01-05,6.00508602,6.82054281,5.87060666
1901-01-06,2.97983527,3.29999995,3.12270617
1901-01-07,4.25988561,4.00077519,4.20839841
1901-01-08,3.50992123,3.73798451,3.60404368
1901-01-09,2.9320559,5.2651165,3.32503886
1901-01-10,3.24251438,4.99844961,3.49284605
1901-01-11,4.91522214,5.83643426,5.06516326
1901-01-12,4.07439105,4.46511631,4.20591008
1901-01-13,3.42990694,3.78565888,3.60186638
1901-01-14,4.21396867,4.72364367,4.06485222
1901-01-15,4.92714907,5.12131782,4.84681197
1901-01-16,5.09810166,5.52868214,5.07853803
1901-01-17,5.41174794,6.20000029,5.29440144
1901-01-18,4.89921213,5.30000019,4.74992247
1901-01-19,4.52238537,5.6015503,4.42006229
1901-01-20,3.02654017,3.39224812,3.13219294
1901-01-21,5.78918358,6.2213181,5.90622093
1901-01-22,4.89176228,6.18720954,5.36780728
1901-01-23,4.46529373,4.99922481,4.88678082
1901-01-24,4.73399022,5.98720931,4.91041999
1901-01-25,4.25583834,4.75852736,4.33576999
1901-01-26,4.4766834,5.20000029,4.28118217
1901-01-27,4.62517914,4.83643426,4.72706091
1901-01-28,4.82661191,5.73798475,4.83903592
1901-01-29,4.3404013,5.19844989,4.23763633
1901-01-30,4.518553,5.90077529,4.48071542
1901-01-31,3.17317343,4.23798475,3.03530332
1901-02-01,3.89355308,4.4000001,3.99424573
1901-02-02,3.32929803,3.69689928,3.55754284
1901-02-03,4.16944852,4.47945738,4.12146188
1901-02-04,3.46823072,4.76356612,3.33561431
1901-02-05,4.0973854,4.69922509,4.14525669
1901-02-06,2.47661181,4.66356604,2.09082438
1901-02-07,3.01027941,4.27868238,3.01539663
1901-02-08,2.65709178,4.0,2.60202187
1901-02-09,5.4969556,6.00077519,5.43110426
1901-02-10,4.75340279,5.09767433,4.64385699
1901-02-11,5.31099588,5.57131776,5.14385699
1901-02-12,4.50372492,6.19844989,4.41430801
1901-02-13,5.04699136,5.39844971,5.15101099
1901-02-14,5.12385395,6.55697669,5.49440125
1901-02-15,3.34072352,3.79922476,3.95785385
1901-02-16,4.49781522,5.07635652,4.48071542
1901-02-17,4.24448438,4.67635679,4.52581646
1901-02-18,3.89373211,4.6007751,3.95707624
1901-02-19,3.84742122,4.40077529,3.70404359
1901-02-20,2.88968488,3.57790709,3.00373251
1901-02-21,2.76969913,2.87209308,3.28289267
1901-02-22,3.93957742,4.82790714,3.95054437
1901-02-23,4.69666931,4.97945738,4.86407478
1901-02-24,4.5157593,4.85852727,4.51741833
1901-02-25,3.83606734,4.5999999,3.63499233
1901-02-26,3.68828803,5.0,3.42099541
1901-02-27,3.88810889,4.53798446,4.03701396
1901-02-28,3.12478515,3.95077524,2.9410576
1901-03-01,3.3809814,4.19844989,3.50590981
1901-03-02,2.91361035,4.39224816,2.65069994
1901-03-03,3.10834536,3.5,2.94043552
1901-03-04,3.65676942,3.60000014,3.74339036
1901-03-05,3.51755022,4.37790709,3.5440125
1901-03-06,3.21636823,3.77635656,3.20031109
1901-03-07,4.00093123,4.57635652,3.92099541
1901-03-08,3.2108883,4.17635679,3.03608092
1901-03-09,4.48832379,4.87635671,4.39797832
1901-03-10,3.52714907,1.58410855,3.59051335
1901-03-11,3.74151151,4.5999999,2.44167966
1901-03-12,4.21658328,4.67945757,4.19393494
1901-03-13,4.26031541,4.80000019,4.18973583
1901-03-14,3.70798715,4.62131782,3.5505444
1901-03-15,3.98868202,4.80503895,4.05972001
1901-03-16,3.75791553,4.67635679,3.82146188
1901-03-17,4.0920846,4.67790718,4.00015552
1901-03-18,2.10881092,3.09844975,2.14432358
1901-03-19,2.91583097,3.76511626,3.12892702
1901-03-20,2.89709888,3.77558137,2.99580094
1901-03-21,2.29072347,3.09186055,2.18055994
1901-03-22,1.97191979,3.2387597,1.63468121
1901-03-23,2.62843844,4.2763568,2.42768281
1901-03-24,1.61661894,2.0763567,1.80559882
1901-03-25,2.79032956,2.27635656,2.10186629
1901-03-26,3.77048714,4.30000019,3.65940911
1901-03-27,3.39663327,4.5558139,3.41772946
1901-03-28,2.53495709,3.98720931,2.41337487
1901-03-29,2.16808747,3.20000005,1.99160186
1901-03-30,1.91565187,2.92868219,1.92146188
1901-03-31,2.3967049,1.80000007,2.20979786
1901-04-01,2.92141838,3.75581395,3.12410587
1901-04-02,2.90071637,3.57945748,2.8618974
1901-04-03,2.24767193,2.91744189,2.2325039
1901-04-04,2.37195562,2.5763567,2.2936236
1901-04-05,1.34856737,1.70077524,1.54416797
1901-04-06,2.56697712,3.47635661,2.39813384
1901-04-07,2.52403302,3.2166667,2.61306389
1901-04-08,1.93832379,2.49844961,2.0227061
1901-04-09,1.7739972,2.27635656,1.86018664
1901-04-10,1.26858888,2.87868224,1.30279944
1901-04-11,2.10573079,2.60000014,2.05023335
1901-04-12,1.96787249,2.27868215,1.89097977
1901-04-13,1.54122494,3.07945748,1.61430796
1901-04-14,1.13151866,1.43837208,1.06858478
1901-04-15,2.48062325,2.59844975,2.16454129
1901-04-16,2.92009316,3.70000005,2.34821154
1901-04-17,1.73424073,2.49844961,1.70031109
1901-04-18,2.67345997,2.31472868,2.60031118
1901-04-19,1.90003581,2.33720931,1.80000007
1901-04-20,1.17747139,2.0763567,1.19393473
1901-04-21,1.31669059,2.61744194,1.18553659
1901-04-22,1.98087397,2.18914734,1.93312596
1901-04-23,1.25222064,2.57480631,1.43903576
1901-04-24,1.73126793,2.15581399,1.49315707
1901-04-25,1.27134672,1.56860467,1.2920685
1901-04-26,2.1434098,2.67945743,1.90124415
1901-04-27,1.32098858,1.88992251,1.40311044
1901-04-28,1.81235677,1.30000007,1.8777605
1901-04-29,1.4788324,1.92829462,1.5990669
1901-04-30,1.39584526,1.88914729,1.37356143
1901-05-01,2.03560177,2.46356593,2.00031104
1901-05-02,1.33814473,2.10000014,1.70000005
1901-05-03,1.49541547,1.91434106,1.59968898
1901-05-04,1.95196996,2.07131788,1.89331259
1901-05-05,0.88524358,1.96201549,1.26531887
1901-05-06,1.10967051,1.60000002,1.00637636
1901-05-07,0.94978512,1.49922481,0.82130639
1901-05-08,0.5,0.5,0.56982894
1901-05-09,1.16658313,1.30310084,1.09968898
1901-05-10,0.50372493,0.80348838,0.5
1901-05-11,1.42883238,1.57635661,1.44836702
1901-05-12,1.31815907,1.42713177,1.19082431
1901-05-13,0.52668339,0.59922483,0.5
1901-05-14,0.61325217,0.62364343,0.60000002
1901-05-15,0.71994986,1.0,0.60248836
1901-05-16,0.5120702,0.60000002,0.5
1901-05-17,0.42711318,0.5,0.49968896
1901-05-18,0.90265045,1.0127907,0.63561432
1901-05-19,0.61361033,0.57945738,0.58398136
1901-05-20,0.29366047,0.40000001,0.30000001
1901-05-21,1.19634671,1.75000006,1.30015558
1901-05-22,0.49319484,0.57945738,0.52332815
1901-05-23,0.59727796,1.42945737,0.60000002
1901-05-24,0.39262178,0.5127907,0.33592536
1901-05-25,0.49226361,0.6383721,0.40000001
1901-05-26,0.19075932,0.5,0.1
1901-05-27,0.74255015,1.52674421,0.5
1901-05-28,0.86529372,1.36201551,0.69999999
1901-05-29,0.75025072,1.17945741,0.60000002
1901-05-30,0.73624642,1.54224807,0.69968895
1901-05-31,0.40000001,0.60000002,0.40000001
1901-06-01,1.19229947,1.47868217,1.19331264
1901-06-02,0.79638253,1.07945738,0.71135303
1901-06-03,0.67270773,0.80387598,0.97900467
1901-06-04,0.55132523,0.81279071,0.60000002
1901-06-05,0.64111749,1.02054264,0.622084
1901-06-06,0.95139687,1.39999998,0.99066874
1901-06-07,0.60154014,0.69922479,0.72379471
1901-06-08,0.46414757,0.88643414,0.44634526
1901-06-09,0.78939829,0.5,0.51975117
1901-06-10,0.77292264,0.69999999,0.69782269
1901-06-11,0.46801577,1.21279075,0.44261276
1901-06-12,0.61762179,0.77790698,0.60000002
1901-06-13,0.60000002,0.60000002,0.60000002
1901-06-14,0.78069485,0.60000002,0.52923795
1901-06-15,0.64645416,0.81279071,0.69720061
1901-06-16,0.47066619,1.07945738,0.30622085
1901-06-17,0.79366047,0.69922479,0.79968897
1901-06-18,0.60000002,0.5,0.69968895
1901-06-19,0.79090259,0.9763566,0.78802489
1901-06-20,0.61006449,0.64844962,0.67371695
1901-06-21,0.69283667,0.91744188,0.69968895
1901-06-22,0.67485674,1.37790697,0.90000004
1901-06-23,0.63646133,0.61279072,0.69999999
1901-06-24,0.63545846,1.0127907,0.59720065
1901-06-25,0.76640402,1.17945741,0.94027996
1901-06-26,0.32381806,0.2763566,0.30000001
1901-06-27,0.94262179,1.17713183,0.78227061
1901-06-28,0.75573066,0.69999999,0.60000002
1901-06-29,0.63363182,0.61279072,0.6057543
1901-06-30,0.55698425,0.57635661,0.5
1901-07-01,0.61669056,0.87441863,0.87651636
1901-07-02,0.40992121,0.58720932,0.58242614
1901-07-03,0.4987106,0.5,0.40000001
1901-07-04,0.58459887,0.5,0.5
1901-07-05,0.40798711,0.40000001,0.30000001
1901-07-06,0.49015043,0.30000001,0.40000001
1901-07-07,0.76740688,0.8786822,0.60793159
1901-07-08,0.48062321,0.5,0.40000001
1901-07-09,0.62467767,0.57790699,0.49968896
1901-07-10,0.72603869,0.69999999,0.79968897
1901-07-11,0.72342406,0.60000002,0.69968895
1901-07-12,0.59641836,0.60000002,0.50793157
1901-07-13,0.22926218,0.2,0.2
1901-07-14,0.6310172,0.57868219,0.60000002
1901-07-15,0.86909027,0.93720932,0.98429238
1901-07-16,0.7969556,0.61279072,0.69968895
