time,212260
1902-02-25,5.24455603
1902-02-26,4.52048715
1902-02-27,4.88305885
1902-02-28,4.48205593
1902-03-01,4.85533681
1902-03-02,3.78846706
1902-03-03,4.03585246
1902-03-04,4.39706315
1902-03-05,4.32277953
1902-03-06,4.03628228
1902-03-07,4.13789401
1902-03-08,4.5856018
1902-03-09,4.04054446
1902-03-10,3.65924073
1902-03-11,4.10454875
1902-03-12,4.14147569
1902-03-13,4.07467772
1902-03-14,3.7964184
1902-03-15,4.50752162
1902-03-16,4.12012899
1902-03-17,4.0649356
1902-03-18,3.77915478
1902-03-19,3.87654014
1902-03-20,3.81475647
1902-03-21,3.71952011
1902-03-22,3.21844562
1902-03-23,2.90236396
1902-03-24,4.3000359
1902-03-25,4.29727802
1902-03-26,4.43728524
1902-03-27,3.81292986
1902-03-28,2.59380378
1902-03-29,3.08420492
1902-03-30,2.99480664
1902-03-31,3.11923357
1902-04-01,2.84459175
1902-04-02,2.84946279
1902-04-03,2.86669059
1902-04-04,2.90845274
1902-04-05,2.74756453
1902-04-06,2.35089546
1902-04-07,2.36593844
1902-04-08,2.73180521
1902-04-09,2.76006453
1902-04-10,2.55924073
1902-04-11,2.63642556
1902-04-12,2.54924789
1902-04-13,2.37732814
1902-04-14,3.09885392
1902-04-15,2.93126794
1902-04-16,2.91436251
1902-04-17,3.43313039
1902-04-18,4.18116052
1902-04-19,2.5540115
1902-04-20,2.38144705
1902-04-21,2.83334535
1902-04-22,2.93785821
1902-04-23,2.7244628
1902-04-24,2.3177651
1902-04-25,2.32797284
1902-04-26,2.43169773
1902-04-27,2.23058744
1902-04-28,1.87779373
1902-04-29,2.32904733
1902-04-30,1.82972784
1902-05-01,1.46357453
1902-05-02,1.54401865
1902-05-03,1.58452724
1902-05-04,1.46378943
1902-05-05,1.61472064
1902-05-06,1.62632523
1902-05-07,1.69491406
1902-05-08,1.55777223
1902-05-09,1.46618915
1902-05-10,1.3460602
1902-05-11,1.48073069
1902-05-12,1.57381807
1902-05-13,1.50759314
1902-05-14,1.4766476
1902-05-15,1.50111034
1902-05-16,1.63073067
1902-05-17,1.47220634
1902-05-18,1.4766476
1902-05-19,1.29931951
1902-05-20,1.54251434
1902-05-21,1.45916909
1902-05-22,1.49312323
1902-05-23,1.53807309
1902-05-24,1.5219556
1902-05-25,1.3419413
1902-05-26,1.46375361
1902-05-27,1.5219556
1902-05-28,1.5137536
1902-05-29,1.48556592
1902-05-30,1.46411178
1902-05-31,1.53878942
1902-06-01,1.03270059
1902-06-02,0.99083096
1902-06-03,0.97919056
1902-06-04,1.04097423
1902-06-05,1.02911893
1902-06-06,0.98219916
1902-06-07,1.01823067
1902-06-08,0.95032236
1902-06-09,1.01063755
1902-06-10,0.94906878
1902-06-11,0.9637536
1902-06-12,0.96185532
1902-06-13,0.99885389
1902-06-14,1.01568769
1902-06-15,0.95118196
1902-06-16,0.99537967
1902-06-17,0.99391119
1902-06-18,0.98277222
1902-06-19,0.99083096
1902-06-20,0.97080947
1902-06-21,0.95906162
1902-06-22,0.93320202
1902-06-23,0.95587394
1902-06-24,0.93320202
1902-06-25,1.00243555
1902-06-26,1.04957022
1902-06-27,1.00856019
1902-06-28,0.99555876
1902-06-29,1.01568769
1902-06-30,1.01314471
1902-07-01,1.10365332
1902-07-02,1.03997137
1902-07-03,1.13843126
1902-07-04,1.19297996
1902-07-05,1.06053011
1902-07-06,1.02320919
1902-07-07,0.98588827
1902-07-08,1.03474215
1902-07-09,0.97786535
1902-07-10,0.98843125
1902-07-11,1.05415475
1902-07-12,1.02378226
1902-07-13,1.01271492
1902-07-14,1.04727796
1902-07-15,1.0303367
1902-07-16,1.10243556
1902-07-17,1.1303367
1902-07-18,1.14906879
1902-07-19,1.08087395
1902-07-20,1.01432667
1902-07-21,1.05952725
1902-07-22,1.08409745
1902-07-23,1.10257882
1902-07-24,1.06131808
1902-07-25,1.08653298
1902-07-26,1.08506449
1902-07-27,1.14734959
1902-07-28,1.17933384
1902-07-29,1.23019343
1902-07-30,1.15673354
1902-07-31,1.20719916
1902-08-01,1.86411179
1902-08-02,1.78939831
1902-08-03,1.56407596
1902-08-04,1.71106736
1902-08-05,1.84584532
1902-08-06,1.66278655
1902-08-07,1.79115333
1902-08-08,1.88291551
1902-08-09,1.84946279
1902-08-10,1.54416192
1902-08-11,1.91056594
1902-08-12,2.00906165
1902-08-13,1.90304444
1902-08-14,1.83975649
1902-08-15,1.92997856
1902-08-16,1.7988539
1902-08-17,2.03886107
1902-08-18,1.95719919
1902-08-19,2.06027939
1902-08-20,2.20827367
1902-08-21,1.59835246
1902-08-22,1.51919774
1902-08-23,1.61400432
1902-08-24,1.68309457
1902-08-25,1.63449142
1902-08-26,1.8137178
1902-08-27,1.83624646
1902-08-28,1.76772925
1902-08-29,1.68771492
1902-08-30,1.50128943
1902-08-31,1.35680519
1902-09-01,2.14383958
1902-09-02,2.63105306
1902-09-03,2.7108883
1902-09-04,2.45154016
1902-09-05,2.74566624
1902-09-06,2.84190551
1902-09-07,3.40594561
1902-09-08,2.91242841
1902-09-09,3.81113904
1902-09-10,4.00526509
1902-09-11,2.51758601
1902-09-12,2.86665477
1902-09-13,2.89147567
1902-09-14,2.29136826
1902-09-15,2.58463473
1902-09-16,2.35186252
1902-09-17,2.49086679
1902-09-18,2.48750003
1902-09-19,2.77363904
1902-09-20,2.6727436
1902-09-21,2.60938401
1902-09-22,2.90888256
1902-09-23,2.74204875
1902-09-24,2.60325939
1902-09-25,2.73302296
1902-09-26,2.19691979
1902-09-27,2.49448427
1902-09-28,2.91586682
1902-09-29,2.99240692
1902-09-30,3.3305158
1902-10-01,3.08223499
1902-10-02,3.76744277
1902-10-03,3.3779012
1902-10-04,3.32818773
1902-10-05,3.85873929
1902-10-06,4.02868918
1902-10-07,4.31622497
1902-10-08,3.74133245
1902-10-09,3.85666195
1902-10-10,4.16196278
1902-10-11,3.94785106
1902-10-12,2.92166912
1902-10-13,3.21378946
1902-10-14,3.36035107
1902-10-15,4.44358897
1902-10-16,4.00132523
1902-10-17,3.68939834
1902-10-18,3.81726367
1902-10-19,4.06339547
1902-10-20,3.99638256
1902-10-21,3.7603511
1902-10-22,5.44935542
1902-10-23,4.92528667
1902-10-24,4.8098138
1902-10-25,3.3938754
1902-10-26,3.26361038
1902-10-27,3.71192699
1902-10-28,2.95408315
1902-10-29,2.79591696
1902-10-30,2.62786537
1902-10-31,3.35447713
1902-11-01,3.58230667
1902-11-02,3.81038687
1902-11-03,4.46024367
1902-11-04,6.16712045
1902-11-05,5.38291556
1902-11-06,5.53954166
1902-11-07,7.02428379
1902-11-08,5.87990698
1902-11-09,4.26572353
1902-11-10,4.60698437
1902-11-11,5.5081663
1902-11-12,6.09072357
1902-11-13,4.93810897
1902-11-14,4.47234973
1902-11-15,4.56113909
1902-11-16,5.30941981
1902-11-17,5.77131093
1902-11-18,6.45802306
1902-11-19,7.35096714
1902-11-20,5.51121076
1902-11-21,5.55214911
1902-11-22,5.12517919
1902-11-23,4.04537973
1902-11-24,5.12657606
1902-11-25,5.36095995
1902-11-26,5.2203081
1902-11-27,3.77349574
1902-11-28,4.18689117
1902-11-29,4.09871066
1902-11-30,3.23656882
1902-12-01,5.38717779
1902-12-02,5.20351005
1902-12-03,5.34058035
1902-12-04,5.07492846
1902-12-05,5.34469926
1902-12-06,3.91923359
1902-12-07,3.61346709
1902-12-08,4.00279375
1902-12-09,4.9387537
1902-12-10,4.73327368
1902-12-11,5.53592421
